Time,Equity,returns
2014-01-01,10000.0,0.0
2014-01-02,10000.0,0.0
2014-01-03,10000.0,0.0
2014-01-05,10000.0,0.0
2014-01-06,10000.0,0.0
2014-01-07,10000.0,0.0
2014-01-08,10000.0,0.0
2014-01-09,10000.0,0.0
2014-01-10,10000.0,0.0
2014-01-12,10000.0,0.0
2014-01-13,10000.0,0.0
2014-01-14,10000.0,0.0
2014-01-15,10000.0,0.0
2014-01-16,10000.0,0.0
2014-01-17,10000.0,0.0
2014-01-19,10000.0,0.0
2014-01-20,10000.0,0.0
2014-01-21,10000.0,0.0
2014-01-22,10000.0,0.0
2014-01-23,10000.0,0.0
2014-01-24,10000.0,0.0
2014-01-26,10000.0,0.0
2014-01-27,10000.0,0.0
2014-01-28,10000.0,0.0
2014-01-29,10000.0,0.0
2014-01-30,10000.0,0.0
2014-01-31,10000.0,0.0
2014-02-02,10000.0,0.0
2014-02-03,10000.0,0.0
2014-02-04,10000.0,0.0
2014-02-05,10000.0,0.0
2014-02-06,10000.0,0.0
2014-02-07,10000.0,0.0
2014-02-09,10000.0,0.0
2014-02-10,10000.0,0.0
2014-02-11,10000.0,0.0
2014-02-12,10000.0,0.0
2014-02-13,10000.0,0.0
2014-02-14,10000.0,0.0
2014-02-16,10000.0,0.0
2014-02-17,10000.0,0.0
2014-02-18,10000.0,0.0
2014-02-19,10000.0,0.0
2014-02-20,10000.0,0.0
2014-02-21,10000.0,0.0
2014-02-23,10000.0,0.0
2014-02-24,10000.0,0.0
2014-02-25,10000.0,0.0
2014-02-26,10000.0,0.0
2014-02-27,10000.0,0.0
2014-02-28,10000.0,0.0
2014-03-02,10000.0,0.0
2014-03-03,10000.0,0.0
2014-03-04,10000.0,0.0
2014-03-05,10000.0,0.0
2014-03-06,10000.0,0.0
2014-03-07,10000.0,0.0
2014-03-09,10000.0,0.0
2014-03-10,10000.0,0.0
2014-03-11,10000.0,0.0
2014-03-12,10000.0,0.0
2014-03-13,10000.0,0.0
2014-03-14,10000.0,0.0
2014-03-16,10000.0,0.0
2014-03-17,10000.0,0.0
2014-03-18,10000.0,0.0
2014-03-19,10000.0,0.0
2014-03-20,10000.0,0.0
2014-03-21,10000.0,0.0
2014-03-23,10000.0,0.0
2014-03-24,10000.0,0.0
2014-03-25,10000.0,0.0
2014-03-26,10000.0,0.0
2014-03-27,10000.0,0.0
2014-03-28,10000.0,0.0
2014-03-30,10000.0,0.0
2014-03-31,10000.0,0.0
2014-04-01,10000.0,0.0
2014-04-02,10000.0,0.0
2014-04-03,10000.0,0.0
2014-04-04,10000.0,0.0
2014-04-06,10000.0,0.0
2014-04-07,10000.0,0.0
2014-04-08,10000.0,0.0
2014-04-09,10000.0,0.0
2014-04-10,10000.0,0.0
2014-04-11,10000.0,0.0
2014-04-13,10000.0,0.0
2014-04-14,10000.0,0.0
2014-04-15,10000.0,0.0
2014-04-16,10000.0,0.0
2014-04-17,10000.0,0.0
2014-04-20,10000.0,0.0
2014-04-21,10000.0,0.0
2014-04-22,10000.0,0.0
2014-04-23,10000.0,0.0
2014-04-24,10000.0,0.0
2014-04-25,10000.0,0.0
2014-04-27,10000.0,0.0
2014-04-28,10000.0,0.0
2014-04-29,10000.0,0.0
2014-04-30,10000.0,0.0
2014-05-01,10000.0,0.0
2014-05-02,10000.0,0.0
2014-05-04,10000.0,0.0
2014-05-05,10000.0,0.0
2014-05-06,10000.0,0.0
2014-05-07,10000.0,0.0
2014-05-08,10000.0,0.0
2014-05-09,10000.0,0.0
2014-05-11,10000.0,0.0
2014-05-12,10000.0,0.0
2014-05-13,10000.0,0.0
2014-05-14,10000.0,0.0
2014-05-15,10000.0,0.0
2014-05-16,10000.0,0.0
2014-05-18,10000.0,0.0
2014-05-19,10000.0,0.0
2014-05-20,10000.0,0.0
2014-05-21,10000.0,0.0
2014-05-22,10000.0,0.0
2014-05-23,10000.0,0.0
2014-05-25,10000.0,0.0
2014-05-26,10000.0,0.0
2014-05-27,10000.0,0.0
2014-05-28,10000.0,0.0
2014-05-29,10000.0,0.0
2014-05-30,10000.0,0.0
2014-06-01,10000.0,0.0
2014-06-02,10000.0,0.0
2014-06-03,10000.0,0.0
2014-06-04,10000.0,0.0
2014-06-05,10000.0,0.0
2014-06-06,10000.0,0.0
2014-06-08,10000.0,0.0
2014-06-09,10000.0,0.0
2014-06-10,10000.0,0.0
2014-06-11,10000.0,0.0
2014-06-12,10000.0,0.0
2014-06-13,10000.0,0.0
2014-06-15,10000.0,0.0
2014-06-16,10000.0,0.0
2014-06-17,10000.0,0.0
2014-06-18,10000.0,0.0
2014-06-19,10000.0,0.0
2014-06-20,10000.0,0.0
2014-06-22,10000.0,0.0
2014-06-23,10000.0,0.0
2014-06-24,10000.0,0.0
2014-06-25,10000.0,0.0
2014-06-26,10000.0,0.0
2014-06-27,10000.0,0.0
2014-06-29,10000.0,0.0
2014-06-30,10000.0,0.0
2014-07-01,10000.0,0.0
2014-07-02,10000.0,0.0
2014-07-03,10000.0,0.0
2014-07-04,10000.0,0.0
2014-07-06,10000.0,0.0
2014-07-07,10000.0,0.0
2014-07-08,10000.0,0.0
2014-07-09,10000.0,0.0
2014-07-10,10000.0,0.0
2014-07-11,10000.0,0.0
2014-07-13,10000.0,0.0
2014-07-14,10000.0,0.0
2014-07-15,10000.0,0.0
2014-07-16,10000.0,0.0
2014-07-17,10000.0,0.0
2014-07-18,10000.0,0.0
2014-07-20,10000.0,0.0
2014-07-21,10000.0,0.0
2014-07-22,10000.0,0.0
2014-07-23,10000.0,0.0
2014-07-24,10000.0,0.0
2014-07-25,10000.0,0.0
2014-07-27,10000.0,0.0
2014-07-28,10000.0,0.0
2014-07-29,10000.0,0.0
2014-07-30,10000.0,0.0
2014-07-31,10000.0,0.0
2014-08-01,10000.0,0.0
2014-08-03,10000.0,0.0
2014-08-04,10000.0,0.0
2014-08-05,10000.0,0.0
2014-08-06,10000.0,0.0
2014-08-07,10000.0,0.0
2014-08-08,10000.0,0.0
2014-08-10,10000.0,0.0
2014-08-11,10000.0,0.0
2014-08-12,10000.0,0.0
2014-08-13,10000.0,0.0
2014-08-14,10000.0,0.0
2014-08-15,10000.0,0.0
2014-08-17,10000.0,0.0
2014-08-18,10000.0,0.0
2014-08-19,10000.0,0.0
2014-08-20,10000.0,0.0
2014-08-21,10000.0,0.0
2014-08-22,10000.0,0.0
2014-08-25,10000.0,0.0
2014-08-26,10000.0,0.0
2014-08-27,10000.0,0.0
2014-08-28,10000.0,0.0
2014-08-29,10000.0,0.0
2014-08-31,10000.0,0.0
2014-09-01,10000.0,0.0
2014-09-02,10000.0,0.0
2014-09-03,10000.0,0.0
2014-09-04,10000.0,0.0
2014-09-05,10000.0,0.0
2014-09-07,10000.0,0.0
2014-09-08,10000.0,0.0
2014-09-09,10001.158,0.00011579999999988821
2014-09-10,10007.216,0.0006057298564827729
2014-09-11,10015.662,0.0008439909761115416
2014-09-12,10026.754,0.0011074654875533607
2014-09-14,10027.834,0.0001077118277759137
2014-09-15,10022.807,-0.000501304668585445
2014-09-16,10020.986,-0.00018168562958464918
2014-09-17,10036.31,0.0015291908401027232
2014-09-18,10031.24,-0.0005051657431864864
2014-09-19,10040.841,0.0009571099883962653
2014-09-21,10040.024,-8.136768623279167e-05
2014-09-22,10041.124,0.0001095614910882059
2014-09-23,10034.169,-0.0006926515398076871
2014-09-24,10040.384,0.000619383628081227
2014-09-25,10033.414,-0.0006941965566256147
2014-09-26,10038.062,0.00046325208946806917
2014-09-28,10039.378,0.00013110100336111152
2014-09-29,10039.622,2.430429454869376e-05
2014-09-30,10048.145,0.0008489363444161846
2014-10-01,10040.854,-0.0007256065671824574
2014-10-02,10042.724,0.00018623913862314545
2014-10-03,10057.60475,0.001481744395245732
2014-10-05,10062.85375,0.0005218936447068945
2014-10-06,10051.95615,-0.0010829532328242575
2014-10-07,10048.63715,-0.0003301844885186256
2014-10-08,10045.2096,-0.0003410960062381063
2014-10-09,10038.044525000001,-0.0007132827770959249
2014-10-10,10038.635525000002,5.8876009020325526e-05
2014-10-12,10030.775975,-0.0007829301084223417
2014-10-13,10026.414975,-0.0004347619776245981
2014-10-14,10023.948225,-0.00024602512524662945
2014-10-15,10016.9766,-0.000695496908355242
2014-10-16,10016.9766,0.0
2014-10-17,10016.9766,0.0
2014-10-19,10016.9766,0.0
2014-10-20,10010.22755,-0.0006737611825907708
2014-10-21,10010.22755,0.0
2014-10-22,10010.22755,0.0
2014-10-23,10010.22755,0.0
2014-10-24,10010.88055,6.523328233432046e-05
2014-10-26,10013.60155,0.0002718042620135641
2014-10-27,10015.436549999999,0.00018325075057523676
2014-10-28,10012.599549999999,-0.0002832627400549681
2014-10-29,10029.053549999999,0.0016433294788065211
2014-10-30,10041.42755,0.0012338153284665587
2014-10-31,10078.96205,0.0037379645287587415
2014-11-02,10082.51005,0.00035202037495518645
2014-11-03,10083.66105,0.00011415808110193382
2014-11-04,10079.85605,-0.00037734310793802184
2014-11-05,10105.30505,0.002524738436120888
2014-11-06,10108.23305,0.00028974879882515125
2014-11-07,10071.011050000001,-0.003682344858481401
2014-11-09,10078.32205,0.000725944988412941
2014-11-10,10093.40905,0.0014969753819287224
2014-11-11,10087.03705,-0.0006313030581079904
2014-11-12,10089.88405,0.00028224343639138283
2014-11-13,10087.93505,-0.000193163765841331
2014-11-14,10069.549575000001,-0.0018225211511446737
2014-11-16,10074.077575000001,0.0004496725465499285
2014-11-17,10069.950575,-0.0004096652988102578
2014-11-18,10057.896900000002,-0.001196994454960243
2014-11-19,10070.887900000002,0.0012916219095464587
2014-11-20,10059.800900000002,-0.001100895979588845
2014-11-21,10047.767650000002,-0.0011961717850698106
2014-11-23,10046.914650000002,-8.489447902382263e-05
2014-11-24,10051.267650000002,0.00043326734143200873
2014-11-25,10047.146650000002,-0.0004099980364167255
2014-11-26,10050.81765,0.00036537736811070864
2014-11-27,10059.000650000002,0.000814162616909142
2014-11-28,10081.877650000002,0.0022742815907861313
2014-11-30,10097.729650000001,0.0015723261628748375
2014-12-01,10036.420200000002,-0.006071607393449918
2014-12-02,10036.420200000002,0.0
2014-12-03,10025.721925000002,-0.001065945305877114
2014-12-04,10025.721925000002,0.0
2014-12-05,10025.721925000002,0.0
2014-12-07,10026.979925000001,0.00012547724836275975
2014-12-08,10013.872450000003,-0.0013072206285482668
2014-12-09,10013.872450000003,0.0
2014-12-10,10013.872450000003,0.0
2014-12-11,10013.872450000003,0.0
2014-12-12,10013.872450000003,0.0
2014-12-14,10013.872450000003,0.0
2014-12-15,10013.872450000003,0.0
2014-12-16,10013.872450000003,0.0
2014-12-17,10013.872450000003,0.0
2014-12-18,10003.060325000002,-0.0010797146712209216
2014-12-19,10003.060325000002,0.0
2014-12-21,10003.060325000002,0.0
2014-12-22,10003.060325000002,0.0
2014-12-23,9992.122250000002,-0.0010934728617664202
2014-12-24,9995.636250000001,0.000351677042381926
2014-12-25,9993.478250000002,-0.00021589421083623161
2014-12-26,9981.448650000002,-0.0012037450524295945
