Time,Equity,Returns,stock1_signal,stock2_signal
2013-05-23 07:00:00,10000.0,0.0,-1,1
2013-05-23 08:00:00,9985.802,-0.001419800000000082,-1,1
2013-05-23 09:00:00,9990.951000000001,0.0005156320944477155,-1,1
2013-05-23 10:00:00,9991.390000000001,4.393976108985065e-05,-1,1
2013-05-23 11:00:00,9987.795,-0.0003598097962346225,-1,1
2013-05-23 12:00:00,9989.518,0.00017251054912525987,-1,1
2013-05-23 13:00:00,9988.894,-6.246547631227894e-05,-1,1
2013-05-23 14:00:00,9987.412,-0.00014836477391788616,-1,1
2013-05-23 15:00:00,9996.242,0.0008841129213454924,-1,1
2013-05-23 16:00:00,9992.592,-0.00036513721856668013,-1,1
2013-05-23 17:00:00,9988.123000000001,-0.00044723130895363283,-1,1
2013-05-23 18:00:00,9994.942000000001,0.0006827108556832773,-1,1
2013-05-23 19:00:00,9995.972000000002,0.00010305212376415795,-1,1
2013-05-23 20:00:00,9997.356000000002,0.0001384557699841693,-1,1
2013-05-23 21:00:00,9997.666000000001,3.100819856771686e-05,-1,1
2013-05-24 00:00:00,9995.442000000001,-0.0002224519202782549,-1,1
2013-05-24 01:00:00,9995.36,-8.203739264356358e-06,-1,1
2013-05-24 02:00:00,9992.651000000002,-0.00027102575595061573,-1,1
2013-05-24 03:00:00,9990.749,-0.00019033988077854502,-1,1
2013-05-24 04:00:00,9986.672,-0.0004080775125067104,-1,1
2013-05-24 05:00:00,9992.952000000001,0.0006288381154402334,-1,1
2013-05-24 06:00:00,9995.805,0.00028550122126058675,-1,1
2013-05-24 07:00:00,9993.2,-0.00026060932561200456,-1,1
2013-05-24 08:00:00,9995.962000000001,0.00027638794380191456,-1,1
2013-05-24 09:00:00,9999.272,0.00033113371179283035,-1,1
2013-05-24 10:00:00,9996.767,-0.0002505182377278148,-1,1
2013-05-24 11:00:00,9992.11,-0.0004658506095019943,-1,1
2013-05-24 12:00:00,9990.675000000001,-0.0001436133109022908,-1,1
