Time,Equity,Returns,stock1_signal,stock2_signal
2007-03-05,10000.0,0.0,-1,1
2007-03-06,9986.432,-0.0013567999999999358,-1,1
2007-03-07,9985.118,-0.0001315785257437474,-1,1
2007-03-08,9982.189,-0.0002933365434439894,-1,1
2007-03-09,9986.017,0.0003834830216098428,-1,1
2007-03-11,9985.738000000001,-2.7939067197557677e-05,-1,1
2007-03-12,9985.733,-5.007141186119668e-07,-1,1
2007-03-13,9989.94,0.00042130107023696794,-1,1
2007-03-14,9989.967,2.7027189353212577e-06,-1,1
2007-03-15,9985.917000000001,-0.00040540674458677817,-1,1
2007-03-16,9980.915,-0.0005009054251102762,-1,1
2007-03-18,9979.279,-0.00016391282763161819,-1,1
2007-03-19,9979.897,6.192832167539741e-05,-1,1
2007-03-20,9975.926000000001,-0.0003978998981651882,-1,1
2007-03-21,9970.924,-0.0005014070874223009,-1,1
2007-03-22,9972.023000000001,0.00011022047705910865,-1,1
2007-03-23,9978.357,0.000635177034790102,-1,1
2007-03-25,9977.162,-0.0001197591948253196,-1,1
2007-03-26,9971.464,-0.0005711042879729122,-1,1
2007-03-27,9969.754,-0.00017148936204347542,-1,1
2007-03-28,9968.402,-0.00013561016650964763,-1,1
2007-03-29,9973.611,0.0005225511571465002,-1,1
2007-03-30,9971.157000000001,-0.0002460492994964536,-1,1
2007-04-01,9969.537,-0.0001624686082066784,-1,1
2007-04-02,9971.356000000002,0.0001824558151497513,-1,1
2007-04-03,9972.377,0.00010239329535499664,-1,1
2007-04-04,9961.728000000001,-0.0010678497212850413,-1,1
2007-04-05,9961.147,-5.83232146069701e-05,-1,1
2007-04-06,9962.320000000002,0.00011775752330533962,-1,1
2007-04-08,9963.62,0.00013049169269807592,-1,1
2007-04-09,9963.821,2.0173390795630297e-05,-1,1
2007-04-10,9958.667000000001,-0.0005172714363294029,-1,1
2007-04-11,9958.731,6.426562912276168e-06,-1,1
2007-04-12,9959.148000000001,4.187280487855105e-05,-1,1
2007-04-13,9951.208,-0.0007972569541089269,-1,1
2007-04-15,9950.965,-2.441914589668137e-05,-1,1
2007-04-16,9946.184000000001,-0.00048045591558198986,-1,1
2007-04-17,9948.458,0.00022863039734621893,-1,1
2007-04-18,9945.53,-0.00029431696851911493,-1,1
2007-04-19,9951.208,0.0005709097453829859,-1,1
2007-04-20,9943.787,-0.0007457386078152384,-1,1
2007-04-22,9943.946,1.5989883934475202e-05,-1,1
2007-04-23,9945.559000000001,0.00016220924771737089,-1,1
2007-04-24,9951.66,0.0006134396266714859,-1,1
2007-04-25,9950.771,-8.93318300664303e-05,-1,1
2007-04-26,9961.836000000001,0.0011119741374814307,-1,1
2007-04-27,9955.292000000001,-0.0006569070199509142,-1,1
2007-04-29,9956.227,9.391989707574488e-05,-1,1
2007-04-30,9957.529,0.00013077243015846562,-1,1
2007-05-01,9962.582,0.0005074552130353016,-1,1
2007-05-02,9964.381000000001,0.00018057567807239217,-1,1
2007-05-03,9955.398000000001,-0.000901511092359919,-1,1
2007-05-04,9948.75,-0.0006677784253327212,-1,1
2007-05-06,9949.144,3.960296519656126e-05,-1,1
2007-05-07,9948.904,-2.4122678292659572e-05,-1,1
2007-05-08,9951.416000000001,0.0002524901235352317,-1,1
2007-05-09,9956.293000000001,0.0004900810095769259,-1,1
2007-05-10,9972.390000000001,0.0016167664009083538,-1,1
2007-05-11,9966.195000000002,-0.0006212151750983885,-1,1
2007-05-13,9965.359,-8.388356840305367e-05,-1,1
2007-05-14,9968.289,0.000294018509518823,-1,1
2007-05-15,9965.162,-0.0003136947574453597,-1,1
2007-05-16,9975.725,0.0010599928029269012,-1,1
2007-05-17,9980.525000000001,0.00048116803540598774,-1,1
2007-05-18,9976.532000000001,-0.00040007915415274375,-1,1
2007-05-20,9976.243,-2.8967982060312814e-05,-1,1
2007-05-21,9975.445000000002,-7.999003231962121e-05,-1,1
2007-05-22,9980.585000000001,0.0005152652337814256,-1,1
2007-05-23,9976.536,-0.00040568764255810574,-1,1
2007-05-24,9984.165,0.0007646942786554423,-1,1
2007-05-25,9982.755000000001,-0.000141223627614262,-1,1
2007-05-27,9983.053,2.985147887524242e-05,-1,1
2007-05-28,9983.187,1.342274753013406e-05,-1,1
2007-05-29,9981.851,-0.00013382499997238728,-1,1
2007-05-30,9983.798,0.0001950540035109416,-1,1
2007-05-31,9978.341,-0.0005465855779533957,-1,1
2007-06-01,9967.918000000001,-0.0010445624177404245,-1,1
2007-06-03,9968.112000000001,1.9462439398099107e-05,-1,1
2007-06-04,9967.482,-6.32015370615191e-05,-1,1
2007-06-05,9967.477,-5.01631204241626e-07,-1,1
2007-06-06,9968.165,6.902448834344987e-05,-1,1
2007-06-07,9978.775000000001,0.0010643884807284287,-1,1
2007-06-08,9990.060000000001,0.00113090033596297,-1,1
2007-06-10,9990.768,7.087044522235963e-05,-1,1
2007-06-11,9985.491,-0.0005281876228133697,-1,1
2007-06-12,9991.177000000001,0.0005694261804454204,-1,1
2007-06-13,9988.475,-0.00027043860798392494,-1,1
2007-06-14,9987.297,-0.00011793592114905938,-1,1
2007-06-15,9985.615,-0.00016841393622324397,-1,1
2007-06-17,9984.33,-0.00012868511353580914,-1,1
2007-06-18,9983.894,-4.366842842729035e-05,-1,1
2007-06-19,9979.775000000001,-0.00041256447634552273,-1,1
2007-06-20,9986.03,0.0006267676375468767,-1,1
2007-06-21,9989.321,0.00032956039587306307,-1,1
2007-06-22,9986.695000000002,-0.0002628807303317604,-1,1
2007-06-24,9988.376,0.0001683239550220872,-1,1
2007-06-25,9989.201000000001,8.259600960158764e-05,-1,1
2007-06-26,9997.871000000001,0.0008679372854745182,-1,1
2007-06-27,9997.117,-7.54160560784145e-05,-1,1
2007-06-28,9991.618,-0.0005500585818891679,-1,1
2007-06-29,9990.657000000001,-9.618061859439919e-05,-1,1
2007-07-01,9989.727,-9.308697115717468e-05,-1,1
2007-07-02,9983.232,-0.0006501679175017205,-1,1
2007-07-03,9985.685000000001,0.00024571200989842445,-1,1
2007-07-04,9985.627,-5.8083146023957255e-06,-1,1
2007-07-05,9990.723,0.0005103335023428635,-1,1
2007-07-06,9984.497000000001,-0.0006231781223440258,-1,1
2007-07-08,9985.424,9.284393595376805e-05,-1,1
2007-07-09,9980.347,-0.0005084411037529213,-1,1
2007-07-10,9975.168000000001,-0.0005189198331478906,-1,1
2007-07-11,9977.988000000001,0.0002827020056204166,-1,1
2007-07-12,9972.928,-0.0005071162643212057,-1,1
2007-07-13,9972.332,-5.9761787109979814e-05,-1,1
2007-07-15,9971.985,-3.479627433178312e-05,-1,1
2007-07-16,9973.381000000001,0.00013999218811511227,-1,1
