Time,Open,High,Low,Close,Volume,Day,ATR,direction,dir_count,spread,size,entry_price,TP,SL,profit/loss
2007-04-17 12:00:00,687.897,690.57,686.847,688.747,240,Tue,3.3828500000000075,bull,2,0.02,100.0,,,,
2007-04-17 16:00:00,688.622,689.77,685.77,686.297,231,Tue,3.1964000000000055,bear,1,0.02,100.0,,,,
2007-04-17 20:00:00,686.023,687.72,685.622,686.997,166,Tue,3.0815000000000112,bull,1,0.02,100.0,,,,
2007-04-18 00:00:00,687.047,688.698,686.247,688.023,230,Wed,3.1163000000000123,bull,2,0.02,100.0,,,,
2007-04-18 04:00:00,688.197,690.62,686.8,690.122,233,Wed,3.2292000000000143,bull,3,0.02,100.0,,,,
2007-04-18 08:00:00,690.047,690.548,686.798,687.547,240,Wed,3.3240500000000113,bear,1,0.02,100.0,,,,
2007-04-18 12:00:00,687.473,690.522,684.922,689.145,240,Wed,3.399250000000012,bull,1,0.02,100.0,,,,
2007-04-18 16:00:00,689.22,689.798,686.745,689.647,235,Wed,3.203350000000012,bull,2,0.02,100.0,,,,
2007-04-18 20:00:00,689.733,689.882,688.53,689.47,156,Wed,3.091450000000009,bear,1,0.02,100.0,,,,
2007-04-19 00:00:00,689.348,691.498,687.848,688.445,238,Thu,3.2052000000000134,bear,2,0.02,100.0,,,,
2007-04-19 04:00:00,689.197,689.247,681.844,683.85,240,Thu,3.556100000000009,bear,3,0.02,100.0,,,,
2007-04-19 08:00:00,684.345,687.297,682.948,685.523,236,Thu,3.6321500000000073,bull,1,0.02,100.0,,,,
2007-04-19 12:00:00,685.997,686.847,678.245,682.447,239,Thu,3.9604000000000097,bear,1,0.02,100.0,,,,
2007-04-19 16:00:00,682.322,684.37,680.47,680.747,234,Thu,4.064950000000005,bear,2,0.02,100.0,,,,
2007-04-19 20:00:00,680.723,684.32,680.638,683.857,188,Thu,3.977350000000007,bull,1,0.02,100.0,,,,
2007-04-20 00:00:00,683.673,685.144,682.648,683.645,233,Fri,3.71400000000001,bear,1,0.02,100.0,,,,
2007-04-20 04:00:00,683.422,685.623,682.72,685.095,226,Fri,3.795050000000015,bull,1,0.02,100.0,,,,
2007-04-20 08:00:00,685.045,692.745,683.998,692.42,240,Fri,4.074050000000011,bull,2,0.02,100.0,,,,
2007-04-20 12:00:00,691.913,693.67,689.269,691.222,240,Fri,4.16640000000001,bear,1,0.02,100.0,,,,
2007-04-20 16:00:00,691.848,692.62,690.697,691.198,226,Fri,4.0951500000000065,bear,2,0.02,100.0,,,,
2007-04-20 20:00:00,691.17,692.016,690.973,691.498,50,Fri,3.9611500000000035,bull,1,0.02,100.0,,,,
2007-04-22 20:00:00,691.159,691.523,690.981,691.469,61,Sun,3.788250000000005,bull,2,0.02,100.0,,,,
2007-04-23 00:00:00,692.445,693.143,691.135,691.963,221,Mon,3.7837500000000035,bear,1,0.02,100.0,,,,
2007-04-23 04:00:00,691.925,692.538,689.117,690.46,226,Mon,3.8322500000000046,bear,2,0.02,100.0,,,,
2007-04-23 08:00:00,690.441,690.978,688.992,689.384,232,Mon,3.7405500000000016,bear,3,0.02,100.0,,,,
2007-04-23 12:00:00,689.189,692.425,686.186,688.853,240,Mon,3.8649999999999975,bear,4,0.02,100.0,,,,
2007-04-23 16:00:00,688.954,691.322,687.676,688.448,230,Mon,3.7672999999999943,bear,5,0.02,100.0,,,,
2007-04-23 20:00:00,688.543,689.844,688.223,689.536,174,Mon,3.6956999999999995,bull,1,0.02,100.0,689.536,687.68815,688.543,Sell loss
2007-04-24 00:00:00,689.457,689.807,684.948,686.076,239,Tue,3.8710500000000025,bear,1,0.02,100.0,,,,
2007-04-24 04:00:00,685.977,689.213,685.17,688.598,239,Tue,3.890699999999998,bull,1,0.02,100.0,,,,
2007-04-24 08:00:00,688.707,691.461,688.031,690.98,239,Tue,3.6920500000000063,bull,2,0.02,100.0,,,,
2007-04-24 12:00:00,690.918,691.058,683.933,684.44,240,Tue,3.830850000000004,bear,1,0.02,100.0,,,,
2007-04-24 16:00:00,684.447,684.55,680.844,683.721,230,Tue,3.58605,bear,2,0.02,100.0,,,,
2007-04-24 20:00:00,683.775,684.925,682.72,683.565,157,Tue,3.501299999999998,bear,3,0.02,100.0,,,,
2007-04-25 00:00:00,683.344,684.133,681.325,683.645,236,Wed,3.4575999999999967,bull,1,0.02,100.0,,,,
2007-04-25 04:00:00,683.58,685.426,682.21,685.193,237,Wed,3.493599999999998,bull,2,0.02,100.0,,,,
2007-04-25 08:00:00,685.021,685.983,684.372,685.003,238,Wed,3.4289999999999963,bear,1,0.02,100.0,,,,
2007-04-25 12:00:00,685.024,685.866,682.352,682.817,240,Wed,3.167349999999999,bear,2,0.02,100.0,,,,
2007-04-25 16:00:00,682.822,686.508,682.325,684.508,227,Wed,3.156450000000001,bull,1,0.02,100.0,,,,
2007-04-25 20:00:00,684.584,685.746,683.531,684.524,148,Wed,3.1710500000000024,bear,1,0.02,100.0,,,,
2007-04-26 00:00:00,684.295,686.153,683.926,685.832,221,Thu,3.2302500000000007,bull,1,0.02,100.0,,,,
2007-04-26 04:00:00,686.012,686.42,684.721,685.476,227,Thu,3.2880999999999974,bear,1,0.02,100.0,,,,
2007-04-26 08:00:00,685.614,686.472,678.74,680.275,240,Thu,3.574299999999994,bear,2,0.02,100.0,,,,
2007-04-26 12:00:00,680.207,680.644,670.929,672.481,240,Thu,3.888999999999993,bear,3,0.02,100.0,,,,
2007-04-26 16:00:00,672.536,675.037,672.226,674.219,232,Thu,3.930249999999995,bull,1,0.02,100.0,,,,
2007-04-26 20:00:00,674.298,674.845,673.372,674.354,151,Thu,3.691950000000003,bull,2,0.02,100.0,,,,
2007-04-27 00:00:00,674.294,674.32,670.464,672.983,231,Fri,3.7041500000000043,bear,1,0.02,100.0,,,,
2007-04-27 04:00:00,673.061,673.302,671.091,671.158,235,Fri,3.73365,bear,2,0.02,100.0,,,,
2007-04-27 08:00:00,671.106,675.108,670.384,674.539,240,Fri,3.7268999999999948,bull,1,0.02,100.0,,,,
2007-04-27 12:00:00,674.677,678.452,673.562,677.135,240,Fri,3.7692499999999938,bull,2,0.02,100.0,,,,
2007-04-27 16:00:00,677.006,681.3,675.92,681.089,227,Fri,3.8667499999999904,bull,3,0.02,100.0,,,,
2007-04-27 20:00:00,681.014,681.626,680.833,680.973,49,Fri,3.5501499999999906,bear,1,0.02,100.0,,,,
2007-04-29 20:00:00,680.526,681.443,679.646,679.798,118,Sun,3.4546999999999968,bear,2,0.02,100.0,,,,
2007-04-30 00:00:00,679.845,680.348,678.887,679.503,210,Mon,3.4175000000000013,bear,3,0.02,100.0,,,,
2007-04-30 04:00:00,679.572,680.562,676.624,677.054,225,Mon,3.474000000000001,bear,4,0.02,100.0,,,,
2007-04-30 08:00:00,677.282,679.27,675.561,678.958,239,Mon,3.498649999999998,bull,1,0.02,100.0,,,,
2007-04-30 12:00:00,678.811,680.717,676.533,678.845,240,Mon,3.627299999999997,bull,2,0.02,100.0,,,,
2007-04-30 16:00:00,678.74,680.628,676.846,676.921,234,Mon,3.640699999999998,bear,1,0.02,100.0,,,,
2007-04-30 20:00:00,677.076,678.61,676.766,678.556,175,Mon,3.523750000000001,bull,1,0.02,100.0,,,,
2007-05-01 00:00:00,678.174,678.797,676.738,677.898,204,Tue,3.515949999999998,bear,1,0.02,100.0,,,,
2007-05-01 04:00:00,677.917,678.599,676.405,677.49,214,Tue,3.514300000000003,bear,2,0.02,100.0,,,,
2007-05-01 08:00:00,677.466,678.641,675.755,675.878,228,Tue,3.5736500000000033,bear,3,0.02,100.0,,,,
2007-05-01 12:00:00,675.867,676.263,670.969,674.877,240,Tue,3.451750000000004,bear,4,0.02,100.0,,,,
2007-05-01 16:00:00,674.722,675.456,672.391,672.783,232,Tue,3.1192500000000054,bear,5,0.02,100.0,,,,
2007-05-01 20:00:00,672.721,674.369,672.542,673.843,183,Tue,3.0700500000000033,bull,1,0.02,100.0,673.843,672.3079749999999,672.721,Sell loss
2007-05-02 00:00:00,673.867,674.718,672.717,672.855,232,Wed,3.0964499999999986,bear,1,0.02,100.0,,,,
2007-05-02 04:00:00,672.79,674.365,671.346,671.787,236,Wed,3.0528999999999997,bear,2,0.02,100.0,,,,
2007-05-02 08:00:00,671.997,673.44,670.091,670.828,238,Wed,3.1098000000000012,bear,3,0.02,100.0,,,,
2007-05-02 12:00:00,670.879,673.227,667.014,671.375,240,Wed,3.184250000000003,bull,1,0.02,100.0,,,,
2007-05-02 16:00:00,671.323,673.072,670.772,672.499,224,Wed,3.054750000000001,bull,2,0.02,100.0,,,,
2007-05-02 20:00:00,672.442,673.055,671.999,672.444,163,Wed,2.838549999999998,bull,3,0.02,100.0,,,,
2007-05-03 00:00:00,672.119,672.954,671.804,672.394,187,Thu,2.8563999999999963,bull,4,0.02,100.0,,,,
2007-05-03 04:00:00,672.494,674.827,671.745,674.58,211,Thu,2.920649999999995,bull,5,0.02,100.0,,,,
2007-05-03 08:00:00,674.618,676.214,673.881,675.07,238,Thu,2.9642499999999985,bull,6,0.02,100.0,675.07,676.552125,674.618,
2007-05-03 12:00:00,675.208,680.127,672.744,680.071,240,Thu,3.1364999999999954,bull,7,0.02,100.0,,,,Buy profit
2007-05-03 16:00:00,679.89,682.252,678.494,680.663,218,Thu,3.138949999999994,bull,8,0.02,100.0,680.663,682.232475,679.89,
2007-05-03 20:00:00,680.55,682.021,680.539,681.627,162,Thu,3.003849999999994,bull,9,0.02,100.0,,,,
2007-05-04 00:00:00,681.733,681.859,680.069,680.673,209,Fri,2.9042499999999962,bear,1,0.02,100.0,,,,
2007-05-04 04:00:00,680.692,681.839,679.423,680.582,220,Fri,2.932849999999996,bear,2,0.02,100.0,,,,
2007-05-04 08:00:00,680.514,683.547,679.568,682.706,239,Fri,3.02885,bull,1,0.02,100.0,,,,Buy profit
2007-05-04 12:00:00,682.668,690.223,682.404,688.68,240,Fri,3.310099999999994,bull,2,0.02,100.0,,,,
2007-05-04 16:00:00,688.661,689.085,686.13,687.881,223,Fri,3.313549999999998,bear,1,0.02,100.0,,,,
2007-05-04 20:00:00,687.898,688.352,687.51,688.055,37,Fri,3.090949999999998,bull,1,0.02,100.0,,,,
2007-05-06 20:00:00,687.786,688.622,687.493,687.606,116,Sun,2.9941499999999905,bear,1,0.02,100.0,,,,
2007-05-07 00:00:00,687.601,688.776,686.31,687.993,217,Mon,3.026099999999991,bull,1,0.02,100.0,,,,
2007-05-07 04:00:00,687.996,689.684,687.664,688.964,206,Mon,3.027049999999991,bull,2,0.02,100.0,,,,
2007-05-07 08:00:00,688.932,690.238,688.179,690.228,215,Mon,2.979049999999995,bull,3,0.02,100.0,,,,
2007-05-07 12:00:00,690.217,690.519,686.419,688.456,237,Mon,3.016599999999994,bear,1,0.02,100.0,,,,
2007-05-07 16:00:00,688.476,689.323,687.196,688.418,220,Mon,2.8122999999999934,bear,2,0.02,100.0,,,,
2007-05-07 20:00:00,688.354,688.632,687.147,687.841,161,Mon,2.7715499999999906,bear,3,0.02,100.0,,,,
2007-05-08 00:00:00,687.538,688.458,686.326,687.397,230,Tue,2.825349999999992,bear,4,0.02,100.0,,,,
2007-05-08 04:00:00,687.286,688.47,686.444,686.588,229,Tue,2.8691499999999963,bear,5,0.02,100.0,,,,
2007-05-08 08:00:00,686.772,687.014,684.52,684.623,239,Tue,2.8397499999999978,bear,6,0.02,100.0,684.623,683.203125,686.772,
2007-05-08 12:00:00,684.787,686.361,681.604,683.925,240,Tue,2.960949999999991,bear,7,0.02,100.0,,,,
2007-05-08 16:00:00,683.86,686.157,683.441,684.174,216,Tue,2.7275999999999954,bull,1,0.02,100.0,,,,
2007-05-08 20:00:00,684.197,685.631,684.123,685.179,151,Tue,2.6150999999999955,bull,2,0.02,100.0,,,,
2007-05-09 00:00:00,685.205,685.66,683.994,685.484,203,Wed,2.6242999999999936,bull,3,0.02,100.0,,,,
2007-05-09 04:00:00,685.438,686.16,684.505,684.919,234,Wed,2.6175499999999885,bear,1,0.02,100.0,,,,
2007-05-09 08:00:00,684.961,686.305,684.084,684.465,239,Wed,2.607799999999986,bear,2,0.02,100.0,,,,
2007-05-09 12:00:00,684.513,684.669,675.588,678.137,240,Wed,2.8628999999999847,bear,3,0.02,100.0,,,,Sell profit
2007-05-09 16:00:00,678.064,680.641,677.71,679.718,232,Wed,2.618499999999983,bull,1,0.02,100.0,,,,
2007-05-09 20:00:00,679.938,680.832,679.347,680.502,167,Wed,2.5449999999999817,bull,2,0.02,100.0,,,,
2007-05-10 00:00:00,680.456,680.513,678.619,679.424,221,Thu,2.597599999999983,bear,1,0.02,100.0,,,,
2007-05-10 04:00:00,679.63,680.142,677.493,678.319,223,Thu,2.6735999999999875,bear,2,0.02,100.0,,,,
2007-05-10 08:00:00,678.509,678.797,675.257,676.769,240,Thu,2.727299999999991,bear,3,0.02,100.0,,,,
2007-05-10 12:00:00,676.8,677.237,671.478,672.947,240,Thu,2.914249999999993,bear,4,0.02,100.0,,,,
2007-05-10 16:00:00,672.734,673.206,664.204,665.347,238,Thu,3.261399999999992,bear,5,0.02,100.0,,,,
2007-05-10 20:00:00,665.217,666.18,664.015,664.15,175,Thu,3.164649999999989,bear,6,0.02,100.0,664.15,662.567675,665.217,
2007-05-11 00:00:00,664.548,668.303,664.015,668.095,235,Fri,3.272699999999992,bull,1,0.02,100.0,,,,Sell loss
2007-05-11 04:00:00,668.085,668.677,666.86,667.275,240,Fri,3.2892999999999972,bear,1,0.02,100.0,,,,
2007-05-11 08:00:00,667.399,668.912,666.504,668.116,239,Fri,3.3031000000000006,bull,1,0.02,100.0,,,,
2007-05-11 12:00:00,668.26,672.203,666.778,671.136,240,Fri,3.473049999999995,bull,2,0.02,100.0,,,,
2007-05-11 16:00:00,670.915,671.679,669.542,670.863,231,Fri,3.4551999999999907,bear,1,0.02,100.0,,,,
2007-05-11 20:00:00,670.906,671.035,669.848,670.62,49,Fri,3.2766999999999937,bear,2,0.02,100.0,,,,
2007-05-13 20:00:00,670.031,671.861,669.996,671.391,115,Sun,3.234149999999994,bull,1,0.02,100.0,,,,
2007-05-14 00:00:00,671.532,672.993,670.602,672.639,234,Mon,3.2783000000000015,bull,2,0.02,100.0,,,,
2007-05-14 04:00:00,672.388,674.609,672.058,673.903,236,Mon,3.3225500000000068,bull,3,0.02,100.0,,,,
2007-05-14 08:00:00,674.228,674.495,671.844,673.387,237,Mon,3.3723500000000057,bear,1,0.02,100.0,,,,
2007-05-14 12:00:00,673.302,673.378,665.912,667.637,240,Mon,3.635050000000001,bear,2,0.02,100.0,,,,
2007-05-14 16:00:00,667.485,669.871,665.953,668.588,238,Mon,3.3769000000000005,bull,1,0.02,100.0,,,,
2007-05-14 20:00:00,668.467,669.648,668.222,668.806,157,Mon,3.3016500000000066,bull,2,0.02,100.0,,,,
2007-05-15 00:00:00,668.846,669.674,667.755,668.564,224,Tue,3.323350000000005,bear,1,0.02,100.0,,,,
2007-05-15 04:00:00,668.645,670.228,667.107,667.703,228,Tue,3.3847000000000036,bear,2,0.02,100.0,,,,
2007-05-15 08:00:00,667.87,668.516,664.203,664.943,239,Tue,3.467900000000003,bear,3,0.02,100.0,,,,
2007-05-15 12:00:00,664.919,673.232,664.528,672.105,240,Tue,3.7260999999999966,bull,1,0.02,100.0,,,,
2007-05-15 16:00:00,671.867,673.184,670.76,671.554,226,Tue,3.559349999999995,bear,1,0.02,100.0,,,,
2007-05-15 20:00:00,671.66,672.465,671.123,671.713,161,Tue,3.176349999999991,bull,1,0.02,100.0,,,,
2007-05-16 00:00:00,671.67,672.913,671.346,671.932,218,Wed,3.146449999999993,bull,2,0.02,100.0,,,,
2007-05-16 04:00:00,672.125,672.765,670.98,671.229,230,Wed,3.0212999999999908,bear,1,0.02,100.0,,,,
2007-05-16 08:00:00,671.473,671.483,669.333,670.639,238,Wed,3.0379499999999893,bear,2,0.02,100.0,,,,
2007-05-16 12:00:00,670.513,670.524,665.081,665.931,240,Wed,3.195449999999988,bear,3,0.02,100.0,,,,
2007-05-16 16:00:00,665.815,665.995,659.232,662.081,232,Wed,3.262349999999992,bear,4,0.02,100.0,,,,
2007-05-16 20:00:00,661.879,662.933,661.028,661.72,173,Wed,3.250749999999994,bear,5,0.02,100.0,,,,
2007-05-17 00:00:00,661.925,664.198,661.855,663.979,231,Thu,3.315299999999991,bull,1,0.02,100.0,663.979,662.32135,661.925,Sell loss
2007-05-17 04:00:00,663.879,664.187,662.296,663.495,225,Thu,3.3165999999999882,bear,1,0.02,100.0,,,,
2007-05-17 08:00:00,663.454,663.783,660.396,660.545,238,Thu,3.366399999999987,bear,2,0.02,100.0,,,,
2007-05-17 12:00:00,660.591,662.598,653.531,656.362,240,Thu,3.6921999999999855,bear,3,0.02,100.0,,,,
2007-05-17 16:00:00,656.248,657.845,655.821,656.507,230,Thu,3.660849999999988,bull,1,0.02,100.0,,,,
2007-05-17 20:00:00,656.502,657.846,656.149,657.41,171,Thu,3.3719499999999925,bull,2,0.02,100.0,,,,
2007-05-18 00:00:00,657.174,658.754,656.893,657.785,225,Fri,3.269099999999992,bull,3,0.02,100.0,,,,
2007-05-18 04:00:00,657.887,660.021,656.169,659.864,227,Fri,3.390399999999988,bull,4,0.02,100.0,,,,
2007-05-18 08:00:00,659.908,661.028,656.988,658.466,239,Fri,3.4964499999999874,bear,1,0.02,100.0,,,,
2007-05-18 12:00:00,658.411,661.64,655.392,660.265,240,Fri,3.652799999999985,bull,1,0.02,100.0,,,,
2007-05-18 16:00:00,660.226,662.622,659.698,660.997,207,Fri,3.5833499999999843,bull,2,0.02,100.0,,,,
2007-05-18 20:00:00,660.958,661.388,660.628,661.223,42,Fri,3.1861499999999863,bull,3,0.02,100.0,,,,
2007-05-20 20:00:00,661.02,661.821,660.817,661.547,79,Sun,3.1151499999999883,bull,4,0.02,100.0,,,,
2007-05-21 00:00:00,661.26,662.769,660.979,662.141,216,Mon,3.1375499999999876,bull,5,0.02,100.0,,,,
2007-05-21 04:00:00,662.15,662.811,660.223,660.885,228,Mon,3.188599999999991,bear,1,0.02,100.0,660.885,662.4793,662.15,Buy loss
2007-05-21 08:00:00,660.951,662.296,657.395,658.498,237,Mon,3.344399999999996,bear,2,0.02,100.0,,,,
2007-05-21 12:00:00,658.509,663.296,656.487,661.943,240,Mon,3.5773500000000014,bull,1,0.02,100.0,,,,
2007-05-21 16:00:00,662.124,663.126,661.664,662.41,222,Mon,3.3725500000000013,bull,2,0.02,100.0,,,,
2007-05-21 20:00:00,662.331,663.292,661.95,662.66,165,Mon,3.101499999999999,bull,3,0.02,100.0,,,,
2007-05-22 00:00:00,662.719,663.119,661.019,662.107,222,Tue,3.111250000000001,bear,1,0.02,100.0,,,,
2007-05-22 04:00:00,661.622,665.123,660.797,664.522,220,Tue,3.2036500000000045,bull,1,0.02,100.0,,,,
2007-05-22 08:00:00,664.595,664.798,661.797,663.57,237,Tue,3.2591500000000053,bear,1,0.02,100.0,,,,
2007-05-22 12:00:00,663.563,664.42,659.445,661.097,238,Tue,3.338549999999998,bear,2,0.02,100.0,,,,
2007-05-22 16:00:00,661.07,662.197,657.348,658.348,227,Tue,3.12765,bear,3,0.02,100.0,,,,
2007-05-22 20:00:00,658.398,659.234,657.722,657.76,152,Tue,3.102050000000003,bear,4,0.02,100.0,,,,
2007-05-23 00:00:00,658.71,659.67,657.044,659.398,215,Wed,3.148500000000001,bull,1,0.02,100.0,,,,
2007-05-23 04:00:00,659.448,660.898,658.122,658.97,232,Wed,3.194250000000005,bear,1,0.02,100.0,,,,
2007-05-23 08:00:00,658.947,662.797,656.498,662.013,240,Wed,3.3166000000000055,bull,1,0.02,100.0,,,,
2007-05-23 12:00:00,661.37,664.714,660.019,662.045,240,Wed,3.3493500000000096,bull,2,0.02,100.0,,,,
2007-05-23 16:00:00,661.972,663.045,659.647,661.122,225,Wed,3.2068500000000086,bear,1,0.02,100.0,,,,
2007-05-23 20:00:00,660.647,662.205,660.407,661.669,143,Wed,3.1505500000000097,bull,1,0.02,100.0,,,,
2007-05-24 00:00:00,662.269,662.57,660.148,661.547,203,Thu,3.2336500000000115,bear,1,0.02,100.0,,,,
2007-05-24 04:00:00,661.422,661.92,659.923,660.322,214,Thu,3.2833000000000085,bear,2,0.02,100.0,,,,
2007-05-24 08:00:00,661.145,661.798,659.445,660.57,232,Thu,3.3114500000000078,bear,3,0.02,100.0,,,,
2007-05-24 12:00:00,660.863,661.297,651.498,653.697,240,Thu,3.672000000000003,bear,4,0.02,100.0,,,,
2007-05-24 16:00:00,653.37,654.897,651.02,653.698,236,Thu,3.6208000000000027,bull,1,0.02,100.0,,,,
2007-05-24 20:00:00,653.748,654.484,652.398,653.78,175,Thu,3.3846499999999993,bull,2,0.02,100.0,,,,
2007-05-25 00:00:00,653.997,655.098,652.928,654.313,224,Fri,3.4200499999999976,bull,3,0.02,100.0,,,,
2007-05-25 04:00:00,654.398,654.92,652.699,653.67,226,Fri,3.4639999999999986,bear,1,0.02,100.0,,,,
2007-05-25 08:00:00,653.945,656.347,652.647,655.373,239,Fri,3.5439999999999943,bull,1,0.02,100.0,,,,
2007-05-25 12:00:00,655.447,656.733,652.747,654.895,240,Fri,3.5269999999999926,bear,1,0.02,100.0,,,,
2007-05-25 16:00:00,654.822,655.648,653.87,655.348,227,Fri,3.4658499999999948,bull,1,0.02,100.0,,,,
2007-05-25 20:00:00,655.27,655.66,654.797,655.66,47,Fri,3.2602499999999965,bull,2,0.02,100.0,,,,
