,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
0,1,472,478,625.5510852,627.3575999999999,1.8065147999999454,0.0028878773336671326,2007-01-12 20:00:00,2007-01-14 23:00:00,2 days 03:00:00
1,1,767,776,633.4936733999999,634.31585,0.8221766000000343,0.001297845005439946,2007-01-22 23:30:00,2007-01-23 04:00:00,0 days 04:30:00
2,1,951,954,645.1259994,646.290975,1.164975600000048,0.0018058109595389116,2007-01-26 19:30:00,2007-01-26 21:00:00,0 days 01:30:00
3,1,959,966,646.7993339999999,645.079325,-1.7200089999998909,-0.0026592621692462792,2007-01-28 23:30:00,2007-01-29 03:00:00,0 days 03:30:00
4,-1,997,1005,642.2335276,640.716275,1.5172526000000062,0.0023624624607655464,2007-01-29 18:30:00,2007-01-29 22:30:00,0 days 04:00:00
5,-1,1067,1072,644.4840774,643.73245,0.7516274000000749,0.0011662466558247653,2007-01-31 05:30:00,2007-01-31 08:00:00,0 days 02:30:00
6,1,1386,1388,660.6290994,658.7083500000001,-1.9207493999998633,-0.0029074550330046023,2007-02-08 21:00:00,2007-02-08 22:00:00,0 days 01:00:00
7,-1,1816,1817,678.2653197999999,676.8504750000001,1.4148447999998552,0.0020859754416119314,2007-02-21 20:00:00,2007-02-21 20:30:00,0 days 00:30:00
8,1,1926,1927,686.5392804,687.162475,0.6231945999999198,0.0009077333486831041,2007-02-26 03:00:00,2007-02-26 03:30:00,0 days 00:30:00
9,1,1953,1953,686.4232572,684.916425,-1.5068321999999625,-0.0021951939771774898,2007-02-26 16:30:00,2007-02-26 16:30:00,0 days 00:00:00
10,-1,2057,2063,669.4700792000001,671.691525,-2.221445799999856,-0.0033182152108341967,2007-02-28 20:30:00,2007-02-28 23:30:00,0 days 03:00:00
11,-1,2104,2105,662.1905354,664.13225,-1.9417145999999548,-0.00293225966877797,2007-03-01 20:00:00,2007-03-01 20:30:00,0 days 00:30:00
12,1,2379,2379,652.4264592000001,654.0369499999999,1.6104907999998659,0.0024684633452398685,2007-03-09 13:30:00,2007-03-09 13:30:00,0 days 00:00:00
13,1,2387,2387,651.750324,649.7395,-2.010823999999957,-0.003085267357688326,2007-03-09 17:30:00,2007-03-09 17:30:00,0 days 00:00:00
14,-1,2586,2590,644.531068,646.6207999999999,-2.0897319999999127,-0.0032422517761392378,2007-03-15 20:00:00,2007-03-15 22:00:00,0 days 02:00:00
15,1,2730,2732,658.1085954,657.0737750000001,-1.0348203999999441,-0.0015724158706224012,2007-03-20 20:00:00,2007-03-20 21:00:00,0 days 01:00:00
16,1,2857,2858,661.3432422,662.3317749999999,0.9885327999999163,0.0014947348622047496,2007-03-23 11:30:00,2007-03-23 12:00:00,0 days 00:30:00
17,1,3000,3001,665.428059,666.5886999999999,1.1606409999999414,0.0017442020730897845,2007-03-28 11:00:00,2007-03-28 11:30:00,0 days 00:30:00
18,1,3017,3019,666.353244,664.9178250000001,-1.4354189999999107,-0.002154141235035212,2007-03-28 19:30:00,2007-03-28 20:30:00,0 days 01:00:00
19,-1,3189,3190,663.1153504,662.21545,0.8999003999999786,0.0013570797289750303,2007-04-03 09:30:00,2007-04-03 10:00:00,0 days 00:30:00
20,1,3450,3452,677.380449,676.21585,-1.1645989999999529,-0.0017192686941573943,2007-04-10 20:00:00,2007-04-10 21:00:00,0 days 01:00:00
21,1,3465,3465,675.9551640000001,674.90205,-1.0531140000000505,-0.0015579642794179005,2007-04-11 03:30:00,2007-04-11 03:30:00,0 days 00:00:00
22,1,3486,3486,678.4726674,677.0769500000001,-1.3957173999998531,-0.0020571460974964095,2007-04-11 14:00:00,2007-04-11 14:00:00,0 days 00:00:00
23,1,3592,3605,683.9847695999999,685.3147499999999,1.329980399999954,0.0019444590860959732,2007-04-13 19:00:00,2007-04-16 01:30:00,2 days 06:30:00
24,1,3884,3889,688.747722,689.7597,1.0119779999999992,0.00146930141135182,2007-04-23 21:00:00,2007-04-23 23:30:00,0 days 02:30:00
25,-1,4169,4176,672.5864558000001,673.9339,-1.3474441999999272,-0.0020033769463840834,2007-05-01 20:00:00,2007-05-01 23:30:00,0 days 03:30:00
