Time,returns
2007-01-01,0.0
2007-01-02,0.0
2007-01-03,0.0
2007-01-04,0.0
2007-01-05,0.0
2007-01-07,0.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,0.0
2007-01-14,0.0
2007-01-15,0.0
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,0.0
2007-01-21,0.0
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,0.0
2007-01-25,0.00010460000000001024
2007-01-26,-3.0096851869276797e-05
2007-01-28,-8.449370521912414e-05
2007-01-29,0.00023835238352387655
2007-01-30,-0.0001960552307880281
2007-01-31,-0.0002836908509700198
2007-02-01,-0.00022912511350980935
2007-02-02,0.0004664619556327132
2007-02-04,4.030057547965704e-05
2007-02-05,6.949819163493132e-06
2007-02-06,0.00042212191584201086
2007-02-07,5.5474753098971874e-05
2007-02-08,-0.0004311798369253106
2007-02-09,-7.440389842050532e-05
2007-02-11,-2.184989520026548e-05
2007-02-12,0.0002970050650192846
2007-02-13,-0.00012541489055872823
2007-02-14,-0.00027175801437751
2007-02-15,2.695316170409079e-05
2007-02-16,-8.20074096685719e-06
2007-02-18,1.2651246826589357e-05
2007-02-19,-0.00013976200606591327
2007-02-20,0.000683564748877652
2007-02-21,0.0004481243471752272
2007-02-22,0.00015680791848815545
2007-02-23,-0.0005980240786761515
2007-02-25,-4.622853255431547e-05
2007-02-26,-0.00016817967961368918
2007-02-27,0.0006579421697656684
2007-02-28,0.00044600620057067
2007-03-01,0.0004604386426034779
2007-03-02,-0.0002452078046394357
2007-03-04,2.725721153207239e-05
2007-03-05,-0.0004952549356682656
2007-03-06,0.0004675330049204174
2007-03-07,-1.5076343627185018e-05
2007-03-08,-0.00021970857168451818
2007-03-09,-0.00024355822917521142
2007-03-11,1.728116228338905e-05
2007-03-12,-2.971709211496698e-05
2007-03-13,-0.00028843917151233356
2007-03-14,-0.00017472741878676867
2007-03-15,-0.00019098273525253173
2007-03-16,-0.0003004922801588261
2007-03-18,-9.713812120271115e-05
2007-03-19,-2.944925971337664e-05
2007-03-20,-0.0001804007779425687
2007-03-21,-0.00022370398754512077
2007-03-22,1.5606373252374794e-05
2007-03-23,0.0003175247157600758
2007-03-25,-5.715430800412591e-05
2007-03-26,-0.00029413898075925093
2007-03-27,-4.516927033848539e-05
2007-03-28,-4.236998910034373e-05
2007-03-29,0.00020100334083639204
2007-03-30,-0.00010893412088652799
2007-04-01,-8.153441771341363e-05
2007-04-02,9.049557583140633e-05
2007-04-03,-9.50392678444878e-07
2007-04-04,-0.0005059906658174684
2007-04-05,-2.9927530517559475e-05
2007-04-06,3.243080297399281e-05
2007-04-08,5.880394709922854e-05
2007-04-09,1.5062933879983476e-05
2007-04-10,-0.00025291335925037295
2007-04-11,-4.8052680446941665e-06
2007-04-12,3.739117164691663e-05
2007-04-13,-0.0003456712754984492
2007-04-15,-1.602257676647234e-06
2007-04-16,-0.00026342159822134725
2007-04-17,0.0001604685778082704
2007-04-18,-0.0001238374291449018
2007-04-19,0.0002811102223150286
2007-04-20,-0.0003825689584864289
2007-04-22,1.4525253018149442e-06
2007-04-23,9.681818380213869e-05
2007-04-24,0.0002990405639808902
2007-04-25,-4.801443102875336e-05
2007-04-26,0.00047048358005996604
2007-04-27,0.00033425752694671296
2007-04-29,-5.8784452390825415e-05
2007-04-30,-6.214006978022546e-05
2007-05-01,-0.00023581670589978287
2007-05-02,-7.001599567590944e-05
2007-05-03,0.0004596153743468001
2007-05-04,9.596447982218592e-05
2007-05-06,9.004119101874153e-06
2007-05-07,-1.1755271870472761e-05
2007-05-08,0.00013316128330043142
2007-05-09,0.00030923630062629215
2007-05-10,-0.0004470229566037043
2007-05-11,0.0003037412391846406
2007-05-13,3.855622291193406e-05
2007-05-14,8.682835694040492e-05
2007-05-15,0.00014335516518571012
2007-05-16,-0.000592404949826042
2007-05-17,-0.0002258595755963988
2007-05-18,0.0001907856293545951
2007-05-20,1.6208432424225094e-05
2007-05-21,5.567806448492085e-05
2007-05-22,-0.00024510990709070146
2007-05-23,0.00019558561891508397
2007-05-24,-0.00044401883078815096
2007-05-25,8.322838007313038e-05
2007-05-27,-1.4412374420791352e-05
2007-05-28,-1.3211533628543215e-05
2007-05-29,6.385658951479911e-05
2007-05-30,-9.89313608493747e-05
2007-05-31,0.00028210989287824617
2007-06-01,0.0001301299595068972
2007-06-03,-5.502802853718514e-06
2007-06-04,-1.1505923827148656e-05
2007-06-05,9.254871303321366e-06
2007-06-06,6.193202506210582e-05
2007-06-07,0.0003678387916410397
2007-06-08,-0.0004134320492981125
2007-06-10,-2.551277998197321e-06
2007-06-11,0.00026898542735875886
2007-06-12,-0.00029486918359544756
2007-06-13,0.0001861985781275166
2007-06-14,8.192812795027038e-05
2007-06-15,0.000104127221428163
2007-06-17,6.701054241387006e-05
2007-06-18,5.9069202929862286e-05
2007-06-19,-0.00017850558023402296
2007-06-20,0.0003060642002830072
2007-06-21,0.000318753443435682
2007-06-22,0.00013369451366407326
2007-06-24,-8.575294107715514e-05
2007-06-25,-5.547431687347171e-05
2007-06-26,-0.0004230286622787238
2007-06-27,5.4400855603153886e-05
2007-06-28,0.0002714395028244887
2007-06-29,9.948091012024207e-05
2007-07-01,-7.297010896178957e-05
2007-07-02,-0.0003772974518095884
2007-07-03,0.00014215579859966354
2007-07-04,-1.6648312534783827e-05
2007-07-05,0.00032705426618484523
2007-07-06,0.00032086786933360756
2007-07-08,-3.932118576854826e-05
2007-07-09,0.00013317115359323672
